,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,attention_1,pm_highest,pm_lowest,am_highest,am_lowest,most_sim,most_diff,across_highest,across_lowest,range_3_highest_1,range_3_highest_2,range_3_lowest_1,range_3_lowest_2,range_12_highest,range_12_lowest,file
0,5.244,3.1319999999999997,2.3209999999999997,3.753,2.605,3.072,7.457000000000001,3.1430000000000002,4.218,5.564,3.0,5.832999999999999,3.589,3.8089999999999997,5.32,8.979,12.86,3.965,7.895,14.809000000000001,9.052999999999999,4.356,12.654000000000002,8.302,4.268,2020-02-04 12.03.10.txt
1,3.5980000000000003,2.8810000000000002,3.179,2.405,2.9130000000000003,4.75,2.1790000000000003,6.391,2.275,2.7569999999999997,3.0,5.239,9.34,3.8510000000000004,3.923,2.54,6.1339999999999995,5.167999999999999,21.158,5.449,9.697000000000001,23.368000000000002,5.792000000000001,3.648,10.109,2020-02-04 12.11.11.txt
2,3.031,1.422,1.6480000000000001,1.46,1.62,2.8369999999999997,1.7169999999999999,1.413,1.556,1.8430000000000002,3.0,8.788,4.234,2.167,2.443,5.55,4.982,2.55,6.082999999999999,8.097000000000001,15.715,4.607,5.204,2.911,2.206,2020-02-04 12.33.18.txt
3,4.325,3.5460000000000003,2.171,2.233,2.38,2.001,2.351,2.219,2.095,1.94,3.0,4.757,4.6819999999999995,8.701,8.874,7.022,9.19,9.616,6.468999999999999,43.559,3.807,7.337999999999999,34.404,5.399,4.269,2020-02-04 13.27.00.txt
4,4.27,2.542,2.875,2.2230000000000003,3.764,2.366,1.9280000000000002,2.03,2.7430000000000003,2.6630000000000003,3.0,3.3539999999999996,6.789,7.211,9.123,9.999,14.238,9.908,12.335999999999999,25.183000000000003,8.376,21.318,11.03,37.373000000000005,27.933000000000003,2020-02-04 13.54.56.txt
5,13.350999999999999,6.827000000000001,5.13,6.3660000000000005,4.696000000000001,5.2010000000000005,3.803,5.314,4.633,3.335,3.0,5.541,6.132999999999999,4.012,7.6979999999999995,9.731,13.947000000000001,4.599,6.492000000000001,11.458,7.989,11.302,4.145,5.666,16.414,2020-02-04 19.45.55.txt
6,3.8819999999999997,2.194,1.929,3.958,3.2739999999999996,3.325,2.634,3.3,2.885,6.11,3.0,2.923,4.82,4.043,4.704,5.648,8.776,2.844,6.468999999999999,10.335,18.781,6.564,9.515,38.631,31.094,2020-02-05 09.02.35.txt
7,5.402,8.824,3.435,4.431,4.081,3.2489999999999997,4.646,3.468,2.1959999999999997,3.4589999999999996,3.0,2.937,24.585,3.9139999999999997,20.48,22.375999999999998,33.937,7.609,12.953,6.108,10.824000000000002,8.937000000000001,8.193999999999999,8.321,10.05,2020-02-05 09.07.20.txt
8,3.137,1.985,2.1390000000000002,2.543,2.8939999999999997,2.376,2.209,1.81,1.879,2.513,3.0,8.007,4.476,3.1860000000000004,3.305,4.692,9.288,8.53,4.717,11.138,7.4239999999999995,8.63,8.549,2.225,2.7489999999999997,2020-02-05 09.42.45.txt
9,7.146,3.9930000000000003,4.065,5.332000000000001,2.417,3.21,2.079,2.917,2.437,1.93,3.0,4.655,4.893,4.124,6.4879999999999995,7.961,11.817,5.263999999999999,5.24,9.052,8.588,20.78,11.237,3.158,8.089,2020-02-05 09.53.38.txt
10,4.343,3.217,4.131,3.4019999999999997,3.59,2.995,3.313,3.225,2.8689999999999998,3.1319999999999997,3.0,4.055,23.101,8.39,26.15,10.591,11.767999999999999,4.501,14.335,11.434000000000001,10.18,15.413,15.087,7.595,7.082999999999999,2020-02-05 10.47.31.txt
11,4.329,3.81,2.824,3.737,3.5439999999999996,3.344,3.678,4.3180000000000005,4.445,3.325,3.0,3.179,11.588,4.855,4.925,10.072000000000001,14.155,2.998,15.754000000000001,18.914,24.206999999999997,23.413,15.005999999999998,11.612,7.414,2020-02-05 11.23.11.txt
12,4.502,2.109,2.167,2.015,1.4080000000000001,1.9,2.3930000000000002,3.7710000000000004,2.0780000000000003,2.786,3.0,4.05,2.8360000000000003,2.69,10.407,20.148,9.152000000000001,2.969,8.872,10.078,14.610999999999999,11.315,5.207999999999999,4.402,9.769,2020-02-05 12.35.21.txt
13,5.718999999999999,3.8819999999999997,4.2589999999999995,3.405,3.342,5.36,2.991,2.889,2.685,4.357,3.0,6.647,12.11,3.3569999999999998,8.658999999999999,12.83,21.109,25.590999999999998,6.987,17.477,26.031,11.86,10.937999999999999,5.8660000000000005,5.2139999999999995,2020-02-05 12.41.58.txt
14,12.133,4.0360000000000005,2.23,2.0,1.6769999999999998,1.6340000000000001,3.56,2.9130000000000003,3.5580000000000003,2.593,3.0,14.460999999999999,5.308,5.066,11.655,8.972000000000001,24.171999999999997,15.767999999999999,8.47,16.349,10.295,13.065,10.657,15.565999999999999,10.004,2020-02-05 13.11.39.txt
15,7.9079999999999995,2.9739999999999998,2.9339999999999997,2.727,2.133,2.293,4.811,2.44,2.5860000000000003,2.246,3.0,3.641,8.883,2.52,8.171,6.9510000000000005,9.458,3.8280000000000003,2.9339999999999997,6.058,6.0089999999999995,10.758,5.515,4.685,2.145,2020-02-05 13.36.59.txt
16,4.726,4.456,2.818,4.62,2.736,7.242000000000001,3.656,2.781,2.475,2.1069999999999998,3.0,4.29,7.659,17.116,17.754,5.996,23.982,7.3,4.505,11.468,5.676,6.757000000000001,6.82,6.148,6.511,2020-02-05 15.47.23.txt
17,9.369,4.543,4.425,4.531000000000001,3.312,3.175,3.424,2.572,2.844,3.364,3.0,6.869,10.168,3.7239999999999998,8.311,13.078,17.213,3.486,21.225,18.249000000000002,18.457,14.323,8.32,54.735,6.183,2020-02-05 16.54.58.txt
18,7.365,3.3819999999999997,2.915,4.565,3.72,4.611000000000001,4.855,3.344,4.53,3.26,3.0,4.711,21.979,10.089,13.200999999999999,14.56,39.37,7.367000000000001,10.450999999999999,21.354,32.781,11.679,54.683,5.497000000000001,17.609,2020-02-05 20.55.19.txt
19,10.525,10.515,7.752000000000001,5.973,7.04,5.629,8.006,4.5,5.928999999999999,6.221,3.0,21.546,13.116,24.758000000000003,12.577,11.355,24.413,70.846,24.335,11.636,17.625,15.196,15.015999999999998,24.708000000000002,26.022,2020-02-06 07.35.24.txt
20,5.657,4.961,5.609,4.664,4.544,3.157,4.569,3.563,5.149,4.446000000000001,3.0,7.127000000000001,5.233,4.743,3.593,10.315999999999999,19.059,5.349,5.707999999999999,41.29600000000001,17.022000000000002,11.558,10.15,9.246,6.69,2020-02-06 09.50.37.txt
21,4.165,2.9789999999999996,1.9280000000000002,2.702,2.5669999999999997,2.91,2.55,2.37,2.099,2.481,3.0,2.948,6.492000000000001,2.263,3.1180000000000003,2.8480000000000003,3.75,5.6739999999999995,8.968,20.651,15.857000000000001,9.199,7.635,6.778,2.863,2020-02-06 11.13.43.txt
22,4.718,1.829,1.801,1.67,1.665,1.715,1.167,2.068,1.565,1.795,3.0,2.08,3.7239999999999998,3.9189999999999996,5.196000000000001,8.382,9.517000000000001,3.17,3.909,3.344,2.745,3.286,5.1979999999999995,3.6069999999999998,5.893,2020-02-06 12.00.07.txt
23,5.392,3.299,3.205,3.451,3.11,4.106,1.5730000000000002,2.325,1.986,2.892,2.0,18.317999999999998,12.308,13.831,2.667,13.085999999999999,7.601,8.73,14.839,7.562,3.352,10.722999999999999,6.996,3.727,9.11,2020-02-06 12.06.54.txt
24,4.6930000000000005,3.295,2.0140000000000002,2.428,2.5869999999999997,2.349,2.29,2.6239999999999997,3.1830000000000003,2.133,3.0,3.076,8.187999999999999,4.328,4.8260000000000005,5.297999999999999,6.412000000000001,8.702,5.808,7.681,3.909,4.467,3.8089999999999997,5.51,8.503,2020-02-06 13.54.08.txt
25,4.361000000000001,3.718,3.005,2.042,1.953,3.352,4.541,2.6510000000000002,2.694,2.394,3.0,4.628,8.156,4.66,9.943999999999999,5.194,6.977,2.6889999999999996,10.574000000000002,3.258,2.676,2.565,3.278,2.293,2.526,2020-02-07 00.42.57.txt
26,3.137,2.6639999999999997,3.431,2.303,1.774,2.218,2.475,2.496,1.7309999999999999,2.099,3.0,13.300999999999998,9.812999999999999,4.556,5.4910000000000005,3.77,11.51,3.1189999999999998,3.667,5.151,2.603,3.699,6.92,2.423,5.062,2020-02-07 17.26.53.txt
27,3.5389999999999997,3.637,2.5469999999999997,2.594,2.458,4.033,2.9989999999999997,2.004,2.28,2.8739999999999997,3.0,2.074,2.88,3.3710000000000004,4.423,8.468,17.516,3.1919999999999997,11.515,13.452,4.369,8.367,8.747,16.669,11.36,2020-02-10 20.55.53.txt
28,7.934,3.426,3.623,5.382999999999999,3.971,2.795,3.861,3.053,3.185,1.764,3.0,4.9510000000000005,6.15,3.41,10.149,9.229,13.353,6.097,10.99,14.777999999999999,20.227,18.188,19.178,25.964000000000002,4.2589999999999995,2020-02-10 21.37.28.txt
29,3.884,1.8780000000000001,3.2110000000000003,3.8280000000000003,2.4090000000000003,3.242,3.0780000000000003,2.891,2.8480000000000003,2.0669999999999997,3.0,9.408999999999999,5.778,4.34,5.7589999999999995,3.014,20.726,2.61,6.07,4.067,11.667,9.925,5.0,4.527,6.079,2020-02-11 08.48.42.txt
30,5.0169999999999995,2.031,2.247,2.4659999999999997,2.4730000000000003,2.138,2.995,1.7469999999999999,3.142,2.539,3.0,9.109,7.774,6.5920000000000005,3.5469999999999997,9.595,9.862,6.191,7.026,5.069,5.653,5.7379999999999995,6.122000000000001,9.579,8.148,2020-02-11 10.25.03.txt
31,5.481,5.041,4.502,14.47,5.325,6.706,3.4360000000000004,3.2560000000000002,3.222,3.075,3.0,8.838,6.982,16.62,9.631,5.26,17.307000000000002,4.753,15.472999999999999,4.4430000000000005,15.290999999999999,20.605999999999998,20.32,7.815,6.3260000000000005,2020-02-11 10.25.59.txt
32,2.289,3.036,3.174,2.214,3.1189999999999998,2.006,3.511,2.208,2.28,2.242,3.0,7.007999999999999,7.7010000000000005,5.172000000000001,11.83,10.654000000000002,12.204,4.914,13.854000000000001,25.385,21.302,16.914,8.302999999999999,9.443999999999999,14.837,2020-02-11 10.33.54.txt
33,9.427,3.359,4.937,3.634,4.908,3.12,3.787,3.1660000000000004,2.497,2.603,3.0,6.14,11.651,7.522,8.649,8.992,14.243,45.283,40.783,16.634,16.053,28.596,21.113000000000003,6.3389999999999995,14.97,2020-02-11 10.49.17.txt
34,3.505,3.016,1.669,3.737,2.077,2.281,2.9939999999999998,2.748,2.2230000000000003,1.9509999999999998,3.0,3.048,7.926,3.4589999999999996,4.797,5.694,8.463,2.4459999999999997,3.47,7.4510000000000005,4.364,7.608,6.07,5.257999999999999,25.677,2020-02-11 13.39.43.txt
35,6.7170000000000005,4.287,4.244,3.792,7.037000000000001,4.105,4.971,3.875,4.617,3.616,3.0,13.09,20.531999999999996,10.642000000000001,10.535,28.488000000000003,27.148000000000003,36.68,10.67,50.477,16.924,10.231,9.461,8.59,20.899,2020-02-11 14.00.09.txt
36,5.959,6.4910000000000005,3.174,2.374,3.8310000000000004,3.3489999999999998,5.765,6.61,7.6979999999999995,11.717,3.0,4.473,36.336999999999996,6.75,5.462000000000001,12.764000000000001,16.237000000000002,12.999,43.718,41.231,27.318,7.29,9.889,7.13,19.13,2020-02-11 14.25.30.txt
37,7.151,2.481,3.904,3.931,5.013999999999999,5.31,6.4639999999999995,3.029,4.33,4.175,3.0,3.682,20.093,6.751,3.923,10.187000000000001,30.531,8.017999999999999,6.0889999999999995,17.847,9.396,17.334,30.590999999999998,5.466,7.894,2020-02-11 16.03.23.txt
38,3.605,3.6,2.5140000000000002,1.615,1.315,1.716,3.458,1.679,2.199,2.5980000000000003,3.0,2.551,6.42,9.111,5.985,9.366,16.405,4.198,16.192999999999998,4.2330000000000005,8.405,6.037000000000001,3.988,16.767,5.011,2020-02-11 16.20.36.txt
39,11.089,2.858,4.822,4.805,3.738,5.689,3.307,4.224,6.362,6.563,3.0,11.707,29.680999999999997,9.015,7.122999999999999,12.783,28.131,9.738,9.425,6.132999999999999,10.818,17.998,5.6129999999999995,35.218,10.475999999999999,2020-02-11 16.28.14.txt
40,3.562,3.241,3.055,3.437,2.136,3.475,1.794,2.298,2.563,3.4210000000000003,3.0,5.561,4.825,4.185,6.881,7.377999999999999,21.588,3.995,3.1180000000000003,11.964,24.526999999999997,9.166,7.19,25.123,8.357000000000001,2020-02-11 18.56.42.txt
41,3.8960000000000004,2.484,1.7930000000000001,2.4819999999999998,2.41,3.295,2.09,2.577,1.815,1.7480000000000002,3.0,2.41,5.867000000000001,4.781000000000001,7.354,10.467,5.318,10.056000000000001,7.58,15.674000000000001,17.042,8.627,7.455,4.592,11.33,2020-02-11 21.41.14.txt
42,6.013999999999999,3.6010000000000004,2.693,3.319,2.7260000000000004,3.9530000000000003,3.458,2.765,3.215,2.417,3.0,4.415,16.078,4.459,7.191,10.657,10.376,17.451,22.676,2.798,4.6930000000000005,2.366,5.242000000000001,2.891,12.583,2020-02-11 21.44.07.txt
43,8.488999999999999,7.476,5.968,3.406,3.173,2.555,2.989,7.485,2.877,2.6830000000000003,3.0,6.959,6.236000000000001,5.433,5.707999999999999,6.9239999999999995,14.059000000000001,4.724,4.848,15.207,12.247,14.289000000000001,4.73,4.928,17.723,2020-02-12 04.05.08.txt
44,3.1839999999999997,3.259,1.521,3.8739999999999997,5.026,1.74,3.048,1.95,3.105,2.773,3.0,20.678,17.602999999999998,3.968,5.065,7.975,19.043,2.702,5.4270000000000005,7.7829999999999995,3.38,5.19,19.43,6.126,5.349,2020-02-12 08.28.41.txt
45,5.836,5.032,2.623,4.7780000000000005,2.679,2.858,2.9560000000000004,3.7089999999999996,3.285,3.905,3.0,3.721,14.806,8.24,9.532,45.207,33.24,22.603,23.723000000000003,10.489,6.475,14.717,8.105,7.422000000000001,7.721,2020-02-12 09.34.40.txt
46,6.959,3.7230000000000003,3.457,3.522,2.249,3.885,5.372999999999999,3.199,3.491,3.2960000000000003,3.0,6.789,7.465,4.066,5.757999999999999,11.777000000000001,9.567,15.202,25.644000000000002,18.418,10.407,11.372,11.081,21.343000000000004,7.625,2020-02-12 09.35.17.txt
47,4.105,3.2289999999999996,2.7739999999999996,2.5580000000000003,3.997,2.03,3.011,2.759,2.4659999999999997,3.193,3.0,3.872,7.231,18.418,2.592,7.507999999999999,8.252,7.377999999999999,6.34,3.741,4.937,4.1,4.135,6.138,7.85,2020-02-12 10.57.19.txt
48,5.644,1.6880000000000002,2.25,2.088,2.299,2.287,2.2969999999999997,1.892,4.147,2.6,3.0,3.04,9.561,4.069,3.484,5.926,8.423,10.038,2.798,2.792,2.955,3.35,2.52,2.6319999999999997,4.485,2020-02-12 14.44.46.txt
49,4.871,3.635,4.302,3.003,4.189,3.86,3.905,3.685,4.288,2.371,3.0,5.334,5.194,8.323,4.66,13.838,16.125999999999998,7.349,10.804,6.035,7.99,5.85,4.48,4.968,3.687,2020-02-12 19.00.31.txt
50,5.511,3.2319999999999998,5.066,2.169,3.057,2.667,3.283,2.591,4.0889999999999995,3.4739999999999998,3.0,6.17,7.9639999999999995,5.992000000000001,5.4879999999999995,8.508,19.449,3.46,8.704,14.860999999999999,3.428,4.357,6.0089999999999995,4.2669999999999995,6.296,2020-02-12 19.03.27.txt
51,9.879,5.672000000000001,4.954,7.484,4.78,10.870999999999999,6.364,4.295,4.33,4.441,3.0,6.702999999999999,8.947000000000001,6.473,9.344,14.412,16.658,9.211,9.74,16.002,9.765,13.7,27.724,35.671,7.931,2020-02-12 20.58.57.txt
52,2.634,2.8989999999999996,3.074,2.699,3.215,3.5,2.489,2.235,2.6260000000000003,4.323,3.0,7.992000000000001,7.122999999999999,5.364,8.729,7.831,24.927,2.285,8.076,8.908,6.505,6.117000000000001,8.492,4.631,4.331,2020-02-13 11.44.29.txt
53,5.479,4.535,6.5329999999999995,5.2860000000000005,14.689,4.381,4.187,5.879,3.947,4.519,3.0,17.863,13.591,9.996,22.88,14.905,34.82,13.988,12.154000000000002,13.293,11.431,15.284,14.655,17.656,18.548,2020-02-13 14.13.44.txt
54,22.678,17.236,17.955,6.196000000000001,4.547,3.5869999999999997,3.16,3.0380000000000003,3.878,3.886,3.0,4.401,7.072,4.9910000000000005,5.959,7.324,22.93,4.382,8.582,14.939,28.765,9.959,18.115,20.517,8.927,2020-02-13 16.15.16.txt
55,3.3569999999999998,3.609,2.2,1.4180000000000001,1.433,1.655,2.229,1.758,2.055,1.4480000000000002,3.0,4.115,6.853,2.381,4.088,4.303999999999999,4.3660000000000005,5.94,3.3819999999999997,2.256,3.228,3.202,3.555,4.7589999999999995,3.944,2020-02-17 18.44.48.txt
56,10.453,4.08,5.3420000000000005,5.192,4.533,4.773,4.678999999999999,3.012,2.469,4.552,3.0,7.605,12.171,11.827,5.047,4.236000000000001,7.814,30.076,14.953,18.496,9.867,11.600999999999999,18.689,13.952,11.554,2020-02-17 19.53.06.txt
57,5.825,2.222,2.58,2.318,2.349,2.88,2.55,2.265,3.52,3.3789999999999996,3.0,3.6210000000000004,7.585,4.351,8.196,4.126,23.061999999999998,5.279,7.903,4.872,6.6739999999999995,4.004,9.482999999999999,3.529,3.9789999999999996,2020-02-18 12.46.15.txt
58,8.357999999999999,5.184,3.451,3.1310000000000002,2.485,4.0089999999999995,2.9189999999999996,2.597,2.963,3.46,3.0,8.387,12.057,3.516,33.736,14.888,39.491,75.243,16.815,37.893,7.06,25.174,12.970999999999998,33.485,15.552999999999999,2020-02-20 10.04.42.txt
59,2.885,1.774,4.412,2.1319999999999997,3.2430000000000003,1.8090000000000002,1.564,2.313,1.7209999999999999,1.4169999999999998,3.0,5.997999999999999,11.57,7.891,11.789000000000001,7.0520000000000005,20.236,4.511,6.547000000000001,16.907,8.558,15.984000000000002,6.816,11.440999999999999,6.064,2020-02-21 20.53.53.txt
60,4.459,2.847,4.673,3.407,3.468,2.7969999999999997,4.4110000000000005,3.965,2.426,2.0,3.0,8.725,9.062999999999999,10.046,7.928999999999999,8.544,17.656,21.924,6.817,7.334,18.975,15.775,6.773,5.292000000000001,10.784,2020-02-23 12.50.18.txt
61,6.669,5.071000000000001,2.739,3.638,4.845,3.228,2.8739999999999997,2.104,3.0010000000000003,1.959,3.0,4.373,12.465,9.979,31.424,10.970999999999998,14.407,4.162,9.666,5.178999999999999,4.715,4.947,6.386,4.81,5.606,2020-02-26 11.27.59.txt
62,10.456,4.748,6.803,7.797999999999999,4.9639999999999995,3.844,4.815,4.523,3.872,3.4139999999999997,3.0,10.369000000000002,17.783,4.402,9.085,19.55,6.657,25.773000000000003,8.54,21.086,12.029000000000002,22.208000000000002,16.932000000000002,5.785,18.096,2020-03-03 13.12.00.txt
